Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime
6/3/2007,4:27:00,0.308,0.068,243.91,1.2,0.0,0.0,0.0,2007-03-06 04:27:00
30/5/2007,20:48:00,1.016,0.0,235.0,4.4,0.0,3.0,0.0,2007-05-30 20:48:00
19/9/2008,11:19:00,1.966,0.0,235.82,9.2,0.0,0.0,18.0,2008-09-19 11:19:00
18/8/2007,11:30:00,0.22,0.124,239.7,1.2,0.0,0.0,0.0,2007-08-18 11:30:00
30/10/2007,3:38:00,0.212,0.0,243.11,0.8,0.0,0.0,0.0,2007-10-30 03:38:00
4/3/2007,3:22:00,0.218,0.0,241.59,0.8,0.0,0.0,0.0,2007-03-04 03:22:00
30/3/2008,14:41:00,0.702,0.264,247.19,3.0,1.0,0.0,0.0,2008-03-30 14:41:00
21/2/2008,18:33:00,1.868,0.082,237.2,7.8,0.0,0.0,0.0,2008-02-21 18:33:00
29/1/2008,19:00:00,0.784,0.076,237.54,3.6,0.0,0.0,0.0,2008-01-29 19:00:00
5/5/2008,17:50:00,0.326,0.088,241.94,1.4,0.0,0.0,1.0,2008-05-05 17:50:00
27/12/2007,6:26:00,0.354,0.146,245.3,1.6,0.0,0.0,0.0,2007-12-27 06:26:00
1/12/2008,8:56:00,1.944,0.046,239.87,8.2,0.0,0.0,18.0,2008-12-01 08:56:00
9/6/2007,16:21:00,2.266,0.516,239.34,9.6,0.0,0.0,0.0,2007-06-09 16:21:00
3/1/2007,7:14:00,0.334,0.172,242.88,1.6,0.0,0.0,0.0,2007-01-03 07:14:00
14/10/2007,19:10:00,4.004,0.264,235.47,17.0,0.0,36.0,0.0,2007-10-14 19:10:00
25/3/2008,13:05:00,1.404,0.09,242.21,5.8,0.0,0.0,18.0,2008-03-25 13:05:00
5/1/2008,23:20:00,1.66,0.05,239.94,7.0,0.0,0.0,18.0,2008-01-05 23:20:00
27/3/2008,11:53:00,2.8,0.228,240.64,11.8,0.0,0.0,18.0,2008-03-27 11:53:00
23/6/2008,7:11:00,3.132,0.288,234.25,13.4,0.0,1.0,1.0,2008-06-23 07:11:00
25/10/2007,8:02:00,2.854,0.054,237.44,12.0,0.0,0.0,18.0,2007-10-25 08:02:00
9/7/2007,8:19:00,1.246,0.086,238.29,5.2,0.0,1.0,17.0,2007-07-09 08:19:00
18/2/2008,12:29:00,1.278,0.0,239.55,5.2,0.0,0.0,17.0,2008-02-18 12:29:00
13/9/2007,16:49:00,0.694,0.108,240.8,2.8,0.0,0.0,0.0,2007-09-13 16:49:00
10/10/2007,8:43:00,1.8,0.074,236.69,7.6,2.0,0.0,18.0,2007-10-10 08:43:00
31/7/2007,16:54:00,1.31,0.196,233.8,5.6,0.0,0.0,16.0,2007-07-31 16:54:00
25/8/2007,15:56:00,2.71,0.188,235.28,12.2,27.0,1.0,17.0,2007-08-25 15:56:00
22/10/2008,5:37:00,1.39,0.058,241.41,5.6,0.0,0.0,18.0,2008-10-22 05:37:00
18/2/2008,7:29:00,3.138,0.114,241.12,13.0,0.0,0.0,18.0,2008-02-18 07:29:00
18/11/2007,11:58:00,2.454,0.288,242.33,11.0,25.0,1.0,0.0,2007-11-18 11:58:00
4/6/2007,15:13:00,0.296,0.1,234.57,1.2,0.0,0.0,0.0,2007-06-04 15:13:00
13/8/2008,13:28:00,0.18,0.154,241.69,0.8,0.0,0.0,1.0,2008-08-13 13:28:00
21/11/2008,3:24:00,0.346,0.052,241.99,1.4,0.0,2.0,0.0,2008-11-21 03:24:00
7/3/2008,23:07:00,2.184,0.0,240.19,9.4,0.0,0.0,6.0,2008-03-07 23:07:00
16/4/2008,23:13:00,1.148,0.15,242.81,4.6,0.0,0.0,0.0,2008-04-16 23:13:00
16/10/2007,2:30:00,0.39,0.194,241.17,1.8,0.0,0.0,0.0,2007-10-16 02:30:00
24/3/2007,16:54:00,2.502,0.046,239.63,10.4,0.0,2.0,17.0,2007-03-24 16:54:00
20/1/2007,23:39:00,1.478,0.162,243.32,6.0,0.0,0.0,0.0,2007-01-20 23:39:00
19/10/2008,22:50:00,0.858,0.086,242.89,3.6,0.0,0.0,1.0,2008-10-19 22:50:00
11/4/2008,19:27:00,1.35,0.0,236.34,5.6,0.0,0.0,18.0,2008-04-11 19:27:00
2/6/2008,10:05:00,0.546,0.066,231.59,2.4,0.0,0.0,0.0,2008-06-02 10:05:00
24/1/2007,20:04:00,2.864,0.22,238.35,12.0,0.0,0.0,0.0,2007-01-24 20:04:00
16/9/2008,3:22:00,0.272,0.108,243.17,1.2,0.0,1.0,1.0,2008-09-16 03:22:00
17/8/2007,17:12:00,0.174,0.106,241.34,0.8,0.0,0.0,0.0,2007-08-17 17:12:00
16/7/2008,5:35:00,0.492,0.362,239.2,2.8,0.0,1.0,1.0,2008-07-16 05:35:00
2/10/2007,23:45:00,0.278,0.0,242.76,1.2,0.0,0.0,0.0,2007-10-02 23:45:00
25/7/2007,13:52:00,0.124,0.0,236.11,0.6,0.0,0.0,0.0,2007-07-25 13:52:00
16/12/2007,14:24:00,1.62,0.088,243.82,6.6,0.0,0.0,18.0,2007-12-16 14:24:00
12/4/2008,8:53:00,0.612,0.186,242.47,2.6,0.0,0.0,0.0,2008-04-12 08:53:00
21/1/2008,9:36:00,1.546,0.082,239.03,6.4,0.0,1.0,17.0,2008-01-21 09:36:00
11/8/2007,22:20:00,0.27,0.218,236.39,1.4,0.0,0.0,0.0,2007-08-11 22:20:00
12/3/2008,21:09:00,1.788,0.0,236.61,7.6,0.0,0.0,0.0,2008-03-12 21:09:00
13/2/2008,23:01:00,0.708,0.154,243.74,2.8,0.0,0.0,0.0,2008-02-13 23:01:00
21/5/2007,11:32:00,1.304,0.068,232.47,5.6,0.0,0.0,17.0,2007-05-21 11:32:00
20/4/2007,15:32:00,0.216,0.0,239.29,1.0,0.0,0.0,0.0,2007-04-20 15:32:00
6/12/2008,10:41:00,2.51,0.098,238.91,10.4,0.0,18.0,17.0,2008-12-06 10:41:00
25/8/2008,14:50:00,0.08,0.0,240.85,0.2,0.0,0.0,0.0,2008-08-25 14:50:00
20/12/2006,16:32:00,0.228,0.0,245.71,1.0,0.0,0.0,0.0,2006-12-20 16:32:00
14/2/2008,15:44:00,0.496,0.102,244.36,2.2,0.0,0.0,0.0,2008-02-14 15:44:00
18/8/2008,7:15:00,0.156,0.12,239.87,0.8,0.0,0.0,1.0,2008-08-18 07:15:00
26/11/2007,23:32:00,0.314,0.088,246.36,1.4,0.0,0.0,0.0,2007-11-26 23:32:00
17/8/2008,9:46:00,0.806,0.258,239.55,3.4,0.0,0.0,11.0,2008-08-17 09:46:00
28/11/2007,13:56:00,0.346,0.0,243.11,1.6,0.0,0.0,0.0,2007-11-28 13:56:00
17/6/2007,14:21:00,4.094,0.236,237.0,17.4,0.0,61.0,0.0,2007-06-17 14:21:00
31/5/2008,14:49:00,1.808,0.322,239.02,7.8,1.0,2.0,18.0,2008-05-31 14:49:00
10/4/2008,18:15:00,1.438,0.106,242.07,5.8,0.0,0.0,18.0,2008-04-10 18:15:00
8/8/2008,6:33:00,0.18,0.146,238.97,0.8,0.0,0.0,1.0,2008-08-08 06:33:00
9/9/2008,22:42:00,0.668,0.112,245.73,2.8,0.0,0.0,1.0,2008-09-09 22:42:00
8/5/2007,15:16:00,1.544,0.172,232.61,6.6,1.0,2.0,17.0,2007-05-08 15:16:00
31/12/2006,3:43:00,0.324,0.17,245.78,1.4,0.0,0.0,0.0,2006-12-31 03:43:00
30/9/2008,4:20:00,0.242,0.0,242.11,1.0,0.0,0.0,1.0,2008-09-30 04:20:00
3/5/2007,21:34:00,2.19,0.0,230.56,9.4,1.0,0.0,16.0,2007-05-03 21:34:00
9/6/2007,5:07:00,0.362,0.224,242.25,1.6,0.0,0.0,0.0,2007-06-09 05:07:00
8/11/2008,16:23:00,0.386,0.0,242.19,1.6,0.0,0.0,0.0,2008-11-08 16:23:00
22/10/2008,1:37:00,0.246,0.0,244.27,1.0,0.0,0.0,0.0,2008-10-22 01:37:00
30/8/2007,0:51:00,0.29,0.258,242.46,1.6,0.0,2.0,0.0,2007-08-30 00:51:00
28/10/2007,23:21:00,0.382,0.228,245.36,1.8,0.0,0.0,0.0,2007-10-28 23:21:00
23/6/2007,18:15:00,1.278,0.072,238.97,5.2,0.0,0.0,17.0,2007-06-23 18:15:00
23/11/2007,3:40:00,0.304,0.076,245.07,1.2,0.0,0.0,0.0,2007-11-23 03:40:00
26/6/2007,12:10:00,0.202,0.102,238.9,1.0,0.0,1.0,0.0,2007-06-26 12:10:00
25/11/2007,17:00:00,0.298,0.066,239.02,1.2,0.0,0.0,0.0,2007-11-25 17:00:00
24/11/2007,1:18:00,1.356,0.1,245.17,5.4,0.0,0.0,0.0,2007-11-24 01:18:00
23/8/2008,21:49:00,0.082,0.0,243.21,0.2,0.0,0.0,0.0,2008-08-23 21:49:00
11/6/2007,8:42:00,1.54,0.176,233.58,6.6,0.0,1.0,16.0,2007-06-11 08:42:00
14/1/2008,6:19:00,0.328,0.094,243.89,1.4,0.0,0.0,0.0,2008-01-14 06:19:00
27/1/2008,23:16:00,0.922,0.06,243.8,3.8,0.0,0.0,0.0,2008-01-27 23:16:00
20/6/2007,23:43:00,0.29,0.244,243.96,1.4,0.0,1.0,0.0,2007-06-20 23:43:00
8/3/2008,7:25:00,1.426,0.118,241.14,5.8,0.0,0.0,18.0,2008-03-08 07:25:00
8/8/2007,21:01:00,0.144,0.0,233.6,0.6,0.0,0.0,0.0,2007-08-08 21:01:00
3/4/2008,20:54:00,1.194,0.104,239.4,5.0,0.0,1.0,0.0,2008-04-03 20:54:00
2/8/2007,21:11:00,0.18,0.098,236.75,0.8,0.0,0.0,0.0,2007-08-02 21:11:00
19/1/2008,10:24:00,1.352,0.076,238.91,5.6,0.0,1.0,18.0,2008-01-19 10:24:00
16/4/2008,18:51:00,1.286,0.0,237.15,5.4,0.0,0.0,18.0,2008-04-16 18:51:00
2/3/2007,6:43:00,0.216,0.0,240.41,0.8,0.0,0.0,0.0,2007-03-02 06:43:00
8/12/2007,13:43:00,0.544,0.348,241.65,2.6,0.0,2.0,0.0,2007-12-08 13:43:00
22/3/2008,6:08:00,0.408,0.238,246.07,1.8,0.0,1.0,0.0,2008-03-22 06:08:00
21/2/2007,14:24:00,0.396,0.148,243.35,1.8,0.0,0.0,0.0,2007-02-21 14:24:00
20/4/2008,15:30:00,1.562,0.098,244.36,6.4,0.0,0.0,19.0,2008-04-20 15:30:00
14/7/2007,9:50:00,1.448,0.076,240.77,6.0,0.0,1.0,18.0,2007-07-14 09:50:00
24/4/2008,14:37:00,0.324,0.104,241.99,1.4,0.0,1.0,1.0,2008-04-24 14:37:00
23/3/2008,16:57:00,1.528,0.066,244.23,6.2,0.0,0.0,18.0,2008-03-23 16:57:00
6/4/2007,21:03:00,1.3,0.0,238.27,5.4,0.0,0.0,0.0,2007-04-06 21:03:00
10/4/2007,13:03:00,0.292,0.096,242.72,1.2,0.0,0.0,0.0,2007-04-10 13:03:00
13/9/2007,2:56:00,0.112,0.0,241.05,0.6,0.0,0.0,0.0,2007-09-13 02:56:00
18/12/2007,9:14:00,3.724,0.068,240.09,15.4,38.0,1.0,18.0,2007-12-18 09:14:00
6/12/2007,11:00:00,1.592,0.074,238.99,6.8,0.0,0.0,17.0,2007-12-06 11:00:00
8/1/2008,19:29:00,1.966,0.062,238.39,8.2,0.0,0.0,0.0,2008-01-08 19:29:00
3/11/2007,7:54:00,0.206,0.0,242.81,0.8,0.0,0.0,0.0,2007-11-03 07:54:00
1/10/2007,16:17:00,0.238,0.048,241.14,1.0,0.0,0.0,0.0,2007-10-01 16:17:00
6/11/2008,10:52:00,0.584,0.146,239.11,2.8,0.0,0.0,0.0,2008-11-06 10:52:00
28/7/2008,2:56:00,0.154,0.0,240.37,0.6,0.0,0.0,1.0,2008-07-28 02:56:00
15/5/2007,2:48:00,0.268,0.05,237.01,1.2,0.0,0.0,0.0,2007-05-15 02:48:00
14/11/2008,9:52:00,1.366,0.0,235.96,5.8,0.0,0.0,17.0,2008-11-14 09:52:00
21/4/2008,3:45:00,0.428,0.208,241.42,2.0,0.0,0.0,1.0,2008-04-21 03:45:00
30/7/2008,12:14:00,0.344,0.0,239.55,1.8,0.0,0.0,1.0,2008-07-30 12:14:00
2/12/2007,11:38:00,2.848,0.464,233.62,12.2,0.0,1.0,17.0,2007-12-02 11:38:00
19/12/2007,7:09:00,2.888,0.092,240.43,12.2,0.0,2.0,18.0,2007-12-19 07:09:00
23/3/2008,15:47:00,1.708,0.182,245.15,7.0,0.0,0.0,19.0,2008-03-23 15:47:00
7/3/2008,14:21:00,1.796,0.386,244.82,7.4,0.0,0.0,19.0,2008-03-07 14:21:00
28/11/2007,23:05:00,0.322,0.066,248.84,1.4,0.0,0.0,0.0,2007-11-28 23:05:00
26/4/2008,6:36:00,0.252,0.0,240.84,1.0,0.0,0.0,1.0,2008-04-26 06:36:00
14/10/2008,0:08:00,0.352,0.106,241.04,1.4,0.0,0.0,0.0,2008-10-14 00:08:00
20/6/2007,5:05:00,0.18,0.106,239.35,0.8,0.0,0.0,0.0,2007-06-20 05:05:00
18/3/2008,23:54:00,0.356,0.108,247.12,1.4,0.0,1.0,0.0,2008-03-18 23:54:00
8/6/2008,7:53:00,0.252,0.114,237.35,1.2,0.0,0.0,1.0,2008-06-08 07:53:00
15/9/2008,23:36:00,0.26,0.0,246.65,1.0,0.0,0.0,0.0,2008-09-15 23:36:00
13/1/2007,13:58:00,0.658,0.134,242.29,2.8,0.0,0.0,0.0,2007-01-13 13:58:00
8/1/2007,5:20:00,1.268,0.0,239.4,5.2,0.0,0.0,18.0,2007-01-08 05:20:00
13/3/2007,20:37:00,0.566,0.0,242.04,2.4,0.0,1.0,0.0,2007-03-13 20:37:00
20/1/2007,3:12:00,0.404,0.292,243.68,2.0,0.0,1.0,0.0,2007-01-20 03:12:00
1/8/2008,9:33:00,2.156,0.426,237.69,9.2,0.0,1.0,30.0,2008-08-01 09:33:00
24/5/2008,13:16:00,1.688,0.376,241.19,7.2,0.0,1.0,18.0,2008-05-24 13:16:00
5/9/2008,0:17:00,0.198,0.05,243.03,0.8,0.0,0.0,1.0,2008-09-05 00:17:00
7/8/2007,11:33:00,1.156,0.064,231.09,5.0,0.0,0.0,16.0,2007-08-07 11:33:00
17/9/2008,4:34:00,0.236,0.126,242.48,1.0,0.0,1.0,1.0,2008-09-17 04:34:00
9/9/2008,2:42:00,0.254,0.066,239.6,1.2,0.0,0.0,1.0,2008-09-09 02:42:00
19/5/2007,22:10:00,1.598,0.058,232.99,6.8,0.0,0.0,0.0,2007-05-19 22:10:00
12/8/2007,10:41:00,2.826,0.072,233.18,12.8,0.0,29.0,17.0,2007-08-12 10:41:00
11/5/2008,8:07:00,0.32,0.246,238.89,1.6,0.0,1.0,0.0,2008-05-11 08:07:00
23/1/2007,20:21:00,3.638,0.0,237.71,15.2,0.0,0.0,0.0,2007-01-23 20:21:00
26/4/2008,10:45:00,1.654,0.0,239.65,6.8,0.0,0.0,19.0,2008-04-26 10:45:00
24/11/2007,16:32:00,1.306,0.0,241.79,5.4,0.0,0.0,18.0,2007-11-24 16:32:00
14/7/2008,20:27:00,3.326,0.058,238.73,14.0,38.0,0.0,16.0,2008-07-14 20:27:00
9/4/2007,17:30:00,1.358,0.078,241.24,5.6,0.0,0.0,18.0,2007-04-09 17:30:00
29/6/2008,11:37:00,0.268,0.09,239.72,1.2,0.0,0.0,1.0,2008-06-29 11:37:00
29/1/2008,17:15:00,0.558,0.09,240.84,2.4,0.0,0.0,0.0,2008-01-29 17:15:00
30/6/2007,4:32:00,0.302,0.234,241.13,1.6,0.0,1.0,0.0,2007-06-30 04:32:00
5/12/2007,13:10:00,1.458,0.08,240.1,6.0,0.0,0.0,17.0,2007-12-05 13:10:00
8/2/2007,2:06:00,0.23,0.0,246.04,1.0,0.0,0.0,0.0,2007-02-08 02:06:00
20/3/2007,10:16:00,1.562,0.09,239.32,6.6,0.0,0.0,17.0,2007-03-20 10:16:00
3/5/2007,15:39:00,0.308,0.062,236.63,1.4,0.0,0.0,0.0,2007-05-03 15:39:00
26/9/2008,21:02:00,1.692,0.296,236.69,7.2,0.0,0.0,1.0,2008-09-26 21:02:00
29/7/2007,1:25:00,0.104,0.0,238.29,0.4,0.0,0.0,0.0,2007-07-29 01:25:00
9/6/2008,19:17:00,1.644,0.116,240.23,6.8,0.0,0.0,18.0,2008-06-09 19:17:00
24/5/2007,20:01:00,0.666,0.306,238.18,3.0,0.0,2.0,0.0,2007-05-24 20:01:00
24/1/2008,7:34:00,2.326,0.0,236.73,9.8,0.0,0.0,0.0,2008-01-24 07:34:00
31/3/2008,21:46:00,2.22,0.0,237.52,9.4,1.0,0.0,18.0,2008-03-31 21:46:00
18/12/2007,10:29:00,1.452,0.1,238.95,6.0,0.0,0.0,17.0,2007-12-18 10:29:00
5/4/2007,16:10:00,0.47,0.282,242.31,2.2,0.0,0.0,0.0,2007-04-05 16:10:00
11/5/2008,13:27:00,0.61,0.214,240.82,2.8,0.0,0.0,1.0,2008-05-11 13:27:00
22/6/2007,8:26:00,1.234,0.08,238.17,5.2,0.0,0.0,18.0,2007-06-22 08:26:00
25/2/2008,6:03:00,1.302,0.0,242.56,5.2,0.0,0.0,18.0,2008-02-25 06:03:00
7/2/2007,6:28:00,1.556,0.0,245.01,6.2,0.0,0.0,19.0,2007-02-07 06:28:00
24/1/2008,4:11:00,0.29,0.0,242.96,1.4,0.0,0.0,0.0,2008-01-24 04:11:00
9/7/2007,1:16:00,0.314,0.25,244.32,1.6,0.0,1.0,0.0,2007-07-09 01:16:00
9/11/2008,22:44:00,1.774,0.052,238.95,7.4,0.0,2.0,18.0,2008-11-09 22:44:00
10/8/2007,15:37:00,0.216,0.12,235.24,1.0,0.0,0.0,0.0,2007-08-10 15:37:00
1/11/2007,6:20:00,0.206,0.0,241.74,0.8,0.0,0.0,0.0,2007-11-01 06:20:00
6/5/2008,8:34:00,1.474,0.214,239.46,6.2,0.0,0.0,18.0,2008-05-06 08:34:00
12/9/2008,14:38:00,0.148,0.0,242.73,0.6,0.0,0.0,1.0,2008-09-12 14:38:00
9/1/2007,5:22:00,0.212,0.0,240.19,1.0,0.0,0.0,0.0,2007-01-09 05:22:00
17/7/2007,5:31:00,0.126,0.0,234.99,0.6,0.0,0.0,0.0,2007-07-17 05:31:00
9/11/2008,18:26:00,4.942,0.266,235.69,21.0,37.0,2.0,17.0,2008-11-09 18:26:00
14/2/2007,15:51:00,4.532,0.162,238.5,19.0,0.0,37.0,18.0,2007-02-14 15:51:00
24/6/2008,10:11:00,1.268,0.098,236.64,5.2,0.0,0.0,18.0,2008-06-24 10:11:00
30/4/2008,16:51:00,0.35,0.128,245.64,1.4,0.0,0.0,1.0,2008-04-30 16:51:00
12/1/2008,8:28:00,2.276,0.0,238.73,9.6,0.0,0.0,0.0,2008-01-12 08:28:00
28/7/2008,2:09:00,0.222,0.082,239.4,1.0,0.0,0.0,0.0,2008-07-28 02:09:00
22/7/2008,11:23:00,0.284,0.094,238.73,1.2,0.0,1.0,1.0,2008-07-22 11:23:00
15/9/2007,10:48:00,0.28,0.108,238.9,1.2,0.0,0.0,0.0,2007-09-15 10:48:00
24/9/2007,21:42:00,3.37,0.102,237.72,14.2,38.0,0.0,0.0,2007-09-24 21:42:00
24/12/2007,19:26:00,1.558,0.068,239.14,6.4,0.0,0.0,18.0,2007-12-24 19:26:00
28/1/2008,0:34:00,1.04,0.084,246.3,4.2,0.0,0.0,0.0,2008-01-28 00:34:00
7/11/2008,15:05:00,0.526,0.074,242.38,2.4,0.0,0.0,0.0,2008-11-07 15:05:00
23/7/2007,7:03:00,0.22,0.098,234.91,1.0,0.0,0.0,0.0,2007-07-23 07:03:00
25/4/2007,11:55:00,1.758,0.096,232.31,7.6,0.0,3.0,17.0,2007-04-25 11:55:00
25/3/2007,6:18:00,3.076,0.078,241.19,12.6,0.0,0.0,0.0,2007-03-25 06:18:00
15/11/2008,22:58:00,6.654,0.112,236.67,28.4,15.0,0.0,17.0,2008-11-15 22:58:00
29/1/2007,1:25:00,0.302,0.098,242.57,1.2,0.0,0.0,0.0,2007-01-29 01:25:00
16/7/2007,10:08:00,0.318,0.188,230.68,1.6,0.0,0.0,0.0,2007-07-16 10:08:00
11/7/2008,4:33:00,0.312,0.256,240.29,1.6,0.0,2.0,1.0,2008-07-11 04:33:00
19/6/2007,19:07:00,0.686,0.374,239.71,3.2,0.0,1.0,0.0,2007-06-19 19:07:00
15/8/2007,4:24:00,0.288,0.26,238.79,1.6,0.0,1.0,0.0,2007-08-15 04:24:00
20/4/2008,1:56:00,1.312,0.306,242.82,5.4,0.0,0.0,0.0,2008-04-20 01:56:00
7/8/2007,4:41:00,0.142,0.0,235.81,0.6,0.0,0.0,0.0,2007-08-07 04:41:00
31/3/2007,23:56:00,3.438,0.224,242.08,14.2,2.0,1.0,18.0,2007-03-31 23:56:00
24/7/2007,13:49:00,0.216,0.112,234.99,1.0,0.0,0.0,0.0,2007-07-24 13:49:00
6/4/2007,21:13:00,1.52,0.0,237.95,6.4,0.0,0.0,0.0,2007-04-06 21:13:00
23/4/2007,19:43:00,0.266,0.074,234.99,1.2,0.0,1.0,0.0,2007-04-23 19:43:00
31/10/2008,17:45:00,1.56,0.054,239.59,6.6,0.0,2.0,17.0,2008-10-31 17:45:00
22/3/2008,1:48:00,0.386,0.216,241.24,1.8,0.0,1.0,0.0,2008-03-22 01:48:00
25/7/2007,13:10:00,0.294,0.208,235.41,1.4,0.0,0.0,0.0,2007-07-25 13:10:00
10/11/2007,1:18:00,0.23,0.0,242.62,1.0,0.0,0.0,0.0,2007-11-10 01:18:00
2/9/2007,13:14:00,1.756,0.248,241.19,7.4,0.0,0.0,17.0,2007-09-02 13:14:00
16/5/2007,10:50:00,1.472,0.07,233.9,6.2,0.0,2.0,17.0,2007-05-16 10:50:00
3/3/2008,19:53:00,0.522,0.0,239.21,2.2,0.0,0.0,0.0,2008-03-03 19:53:00
4/2/2007,19:39:00,3.362,0.238,234.2,14.6,0.0,0.0,17.0,2007-02-04 19:39:00
28/6/2008,12:59:00,1.524,0.092,238.39,6.4,0.0,1.0,18.0,2008-06-28 12:59:00
29/10/2007,5:46:00,0.298,0.08,242.0,1.4,0.0,0.0,0.0,2007-10-29 05:46:00
25/10/2007,23:29:00,1.242,0.092,242.45,5.2,0.0,0.0,0.0,2007-10-25 23:29:00
8/10/2007,1:57:00,0.436,0.208,240.52,2.0,0.0,2.0,0.0,2007-10-08 01:57:00
20/7/2008,14:57:00,1.248,0.048,237.01,5.2,0.0,0.0,18.0,2008-07-20 14:57:00
7/8/2007,20:53:00,0.718,0.0,236.07,3.0,0.0,0.0,0.0,2007-08-07 20:53:00
10/3/2008,19:30:00,2.294,0.09,235.56,9.6,0.0,0.0,0.0,2008-03-10 19:30:00
2/10/2008,0:23:00,1.302,0.046,240.52,5.4,0.0,0.0,18.0,2008-10-02 00:23:00
9/4/2007,20:44:00,1.904,0.3,237.51,8.0,0.0,1.0,17.0,2007-04-09 20:44:00
4/9/2007,13:07:00,1.482,0.108,240.98,6.2,0.0,0.0,18.0,2007-09-04 13:07:00
18/7/2008,4:06:00,1.32,0.098,238.4,5.4,0.0,0.0,18.0,2008-07-18 04:06:00
30/10/2007,10:43:00,0.284,0.084,239.26,1.2,0.0,0.0,0.0,2007-10-30 10:43:00
6/4/2007,14:20:00,0.234,0.0,245.84,1.0,0.0,0.0,0.0,2007-04-06 14:20:00
26/12/2006,4:34:00,3.56,0.122,245.58,14.4,0.0,1.0,18.0,2006-12-26 04:34:00
28/2/2008,9:42:00,0.21,0.0,239.22,0.8,0.0,0.0,0.0,2008-02-28 09:42:00
9/7/2007,20:01:00,0.422,0.1,243.11,2.4,0.0,0.0,0.0,2007-07-09 20:01:00
15/3/2007,6:16:00,0.412,0.122,241.58,1.8,0.0,0.0,0.0,2007-03-15 06:16:00
26/6/2007,16:05:00,0.128,0.0,239.18,0.6,0.0,0.0,0.0,2007-06-26 16:05:00
10/1/2008,13:50:00,1.522,0.06,238.89,6.4,0.0,1.0,18.0,2008-01-10 13:50:00
6/1/2008,1:45:00,0.224,0.0,240.32,1.0,0.0,0.0,0.0,2008-01-06 01:45:00
6/7/2007,7:46:00,0.264,0.104,241.31,1.2,0.0,1.0,0.0,2007-07-06 07:46:00
28/8/2008,15:55:00,0.102,0.0,239.97,0.8,0.0,0.0,1.0,2008-08-28 15:55:00
8/5/2007,22:50:00,1.834,0.108,236.72,8.0,0.0,1.0,11.0,2007-05-08 22:50:00
22/1/2007,18:28:00,1.192,0.128,238.49,5.0,0.0,0.0,0.0,2007-01-22 18:28:00
17/2/2007,7:16:00,1.76,0.252,241.77,9.0,0.0,1.0,0.0,2007-02-17 07:16:00
7/2/2007,13:28:00,1.632,0.118,242.04,6.6,0.0,0.0,18.0,2007-02-07 13:28:00
7/3/2008,9:23:00,1.326,0.054,237.47,5.6,0.0,0.0,18.0,2008-03-07 09:23:00
11/6/2007,11:20:00,0.244,0.184,238.4,1.2,0.0,0.0,0.0,2007-06-11 11:20:00
13/11/2007,10:27:00,0.36,0.1,240.77,1.6,0.0,0.0,0.0,2007-11-13 10:27:00
26/8/2008,0:45:00,0.08,0.0,239.37,0.2,0.0,0.0,0.0,2008-08-26 00:45:00
26/2/2008,12:24:00,0.46,0.312,236.52,2.2,0.0,1.0,0.0,2008-02-26 12:24:00
4/5/2008,15:23:00,0.522,0.086,244.54,2.2,0.0,0.0,1.0,2008-05-04 15:23:00
23/5/2007,18:17:00,0.294,0.066,236.98,1.2,0.0,2.0,0.0,2007-05-23 18:17:00
7/3/2007,19:51:00,4.58,0.132,235.01,19.4,0.0,18.0,17.0,2007-03-07 19:51:00
5/10/2008,20:27:00,0.354,0.112,241.74,1.4,0.0,0.0,1.0,2008-10-05 20:27:00
27/2/2008,14:32:00,0.218,0.0,243.52,0.8,0.0,0.0,0.0,2008-02-27 14:32:00
11/7/2007,1:09:00,0.216,0.102,242.24,1.0,0.0,0.0,0.0,2007-07-11 01:09:00
15/9/2007,3:38:00,0.174,0.0,240.47,0.8,0.0,0.0,0.0,2007-09-15 03:38:00
11/10/2008,22:49:00,1.792,0.112,242.65,7.4,0.0,1.0,1.0,2008-10-11 22:49:00
27/1/2008,11:21:00,2.324,0.166,239.4,9.6,0.0,1.0,17.0,2008-01-27 11:21:00
5/8/2007,7:13:00,0.278,0.218,234.97,1.4,0.0,0.0,0.0,2007-08-05 07:13:00
2/10/2008,10:25:00,1.37,0.086,238.28,5.6,0.0,0.0,18.0,2008-10-02 10:25:00
14/1/2007,22:24:00,1.398,0.104,239.07,5.8,0.0,0.0,18.0,2007-01-14 22:24:00
16/3/2008,4:29:00,0.232,0.0,244.24,1.0,0.0,0.0,0.0,2008-03-16 04:29:00
7/9/2008,5:37:00,0.272,0.124,241.59,1.2,0.0,0.0,1.0,2008-09-07 05:37:00
23/1/2008,2:07:00,0.42,0.068,241.54,2.0,0.0,0.0,0.0,2008-01-23 02:07:00
30/6/2007,10:50:00,0.242,0.062,240.65,1.0,0.0,0.0,0.0,2007-06-30 10:50:00
30/12/2007,17:23:00,1.788,0.214,237.66,7.6,0.0,0.0,0.0,2007-12-30 17:23:00
21/7/2008,2:58:00,0.246,0.108,239.56,1.0,0.0,0.0,1.0,2008-07-21 02:58:00
13/4/2007,1:22:00,0.216,0.0,240.42,0.8,0.0,0.0,0.0,2007-04-13 01:22:00
6/11/2008,15:20:00,0.892,0.068,243.53,3.8,0.0,0.0,0.0,2008-11-06 15:20:00
26/7/2007,9:43:00,3.28,0.0,231.99,14.0,36.0,0.0,16.0,2007-07-26 09:43:00
